Year,Sector,Sub Sector,Organization,Operation,Operation Type,Address,City,Postal Code,GHG Emissions (kg),Energy Intensity (eWh/HDD/sq. ft)
2012,Public Hospital,Acute/Chronic Hospital,Kapuskasing Sensenbrenner Hospital,Administration,Administrative offices and related facilities,101 Progress Crescent,Kapuskasing,P5N3H5,34824.2856,13.08432366
2012,Public Hospital,Acute/Chronic Hospital,Kapuskasing Sensenbrenner Hospital,Continuing Care Access Centre,Administrative offices and related facilities,101 Progress Crescent,Kapuskasing,P5N3H5,19935.01698,13.08413655
2012,Public Hospital,Acute/Chronic Hospital,Kapuskasing Sensenbrenner Hospital,KDEC / FLHS,Administrative offices and related facilities,101 Progress Crescent,Kapuskasing,P5N3H5,20154.06329,13.0850069
2012,Public Hospital,Acute/Chronic Hospital,Kemptville District Hospital,Kemptville District Hospital,Facilities used for hospital purposes,2675 Concession Rd.,Kemptville,K0G1J0,1041710.158,21.57479097
2012,Public Hospital,Acute/Chronic Hospital,Kemptville District Hospital,KDH Health Centre,Administrative offices and related facilities,2671 Concession Rd.,Kemptville,K0G1J0,16696.68545,4.135280839
2012,Public Hospital,Acute/Chronic Hospital,Kemptville District Hospital,Public Health Unit,Administrative offices and related facilities,2675 Concession Rd.,Kemptville,K0G1J0,19698.53458,12.72218678
2012,Public Hospital,Acute/Chronic Hospital,Kenora Lake of the Woods District Hospital,Lake of the Woods District Hospital,Facilities used for hospital purposes,21 Sylvan St W,Kenora,P9N3W7,1845022.53,10.8187738
2012,Public Hospital,Acute/Chronic Hospital,Kenora Lake of the Woods District Hospital,Lake of the Woods District Hospital - St Joseph Health Centre,Administrative offices and related facilities,21 Wolsley St,Kenora,P9N3W7,166970.3647,10.8187738
2012,Public Hospital,Acute/Chronic Hospital,Kingston General Hospital,Kingston General Hospital,Facilities used for hospital purposes,76 Stuart Street,Kingston,K7L2V7,10606393.97,13.5925899
2012,Public Hospital,Acute/Chronic Hospital,Kingston General Hospital,Kingston General Hospital,Administrative offices and related facilities,76 Stuart Street,Kingston,K7L2V7,558234.3672,8.82329813
2012,Public Hospital,Acute Hospital,Kingston Hotel Dieu Hospital,Hotel Dieu Hospital,Facilities used for hospital purposes,166 Brock Street,Kingston,K7L5G2,3115149.062,9.302793001
2012,Public Hospital,Acute Hospital,Kingston Hotel Dieu Hospital,Hotel Dieu Hospital,Administrative offices and related facilities,166 Brock Street,Kingston,K7L5G2,827981.9593,9.301000977
2012,Public Hospital,Acute/Chronic Hospital,Kingston Providence Care Centre,Mental Health Services site,Facilities used for hospital purposes,752 King St. West,Kingston,K7L4X3,2939160.221,10.82326918
2012,Public Hospital,Acute/Chronic Hospital,Kingston Providence Care Centre,St. Mary's of the Lake Hospital site,Facilities used for hospital purposes,340 Union St.,Kingston,K7L5A2,1577580.212,9.596921486
2012,Public Hospital,Acute/Chronic Hospital,Kingston Providence Care Centre,Other bldgs on shared utility meters,Administrative offices and related facilities,752 King St. West,Kingston,K7L4X3,1320491.663,11.02725865
2012,Public Hospital,Acute/Chronic Hospital,Kirkland and District Hospital,Kirkland Lake and Distrtict Hospital - Kirkland Lake,Facilities used for hospital purposes,145 Government Road East,Kirkland Lake,P2N3P4,1888591.069,14.101706
2012,Public Hospital,Acute/Chronic Hospital,Kirkland and District Hospital,Kirkland Lake and Distrtict Hospital - Kirkland Lake,Administrative offices and related facilities,145 Government Road East,Kirkland Lake,P2N3P4,209843.4521,14.101706
2012,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,52 Glasgow Street,Facilities used for hospital purposes,52 Glasgow Street,Kitchener,N2G2G8,67201.25897,14.21137943
2012,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,850 King Street,Facilities used for hospital purposes,850 King St W,Kitchener,N2G1E8,48475.75134,6.37302594
2012,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,Freeport Site,Facilities used for hospital purposes,3570 King St E,Kitchener,N2A2W1,2287264.08,16.13685392
2012,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,Kitchener-Waterloo Site,Facilities used for hospital purposes,835 King St W,Kitchener,N2G1G3,6267210.957,21.95669451
2012,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,52 Glasgow Street,Administrative offices and related facilities,52 Glasgow Street,Kitchener,N2G2G8,3536.908367,9.224930509
2012,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,850 King Street,Administrative offices and related facilities,850 King St W,Kitchener,N2G1E8,2551.355334,4.136876487
2012,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,Freeport Site,Administrative offices and related facilities,3570 King St E,Kitchener,N2A2W1,120382.32,10.47479991
2012,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,Kitchener-Waterloo Site,Administrative offices and related facilities,835 King St W,Kitchener,N2G1G3,329853.2083,14.25259117
2012,Public Hospital,Acute Hospital,Kitchener St. Mary's General Hospital,St. Mary's General Hospital,Facilities used for hospital purposes,911 Queen's Boulevard,Kitchener,N2N1B2,3731832.025,18.91633804
2012,Public Hospital,Acute/Chronic Hospital,Lady Dunn Health Centre,Dubreuilville Medical Clinic,Facilities used for hospital purposes,P.O. Box 100 ,Dubreuilville,P0S1B0,7166.985,3.797719201
2012,Public Hospital,Acute/Chronic Hospital,Lady Dunn Health Centre,Lady Dunn Health Centre,Facilities used for hospital purposes,17 Government Road,Wawa,P0S1K0,420697.6432,10.68885697
2012,Public Hospital,Acute/Chronic Hospital,Lady Dunn Health Centre,Lady Dunn Health Centre,Administrative offices and related facilities,17 Government Road,Wawa,P0S1K0,15880.90422,10.28536359
2012,Public Hospital,Acute/Chronic Hospital,Leamington District Memorial Hospital,Leamington District Memorial Hospital,Facilities used for hospital purposes,194 Talbot Str W,Leamington,N8H1N9,1091233.982,19.81342876
2012,Public Hospital,Acute/Chronic Hospital,Lindsay Ross Memorial Hospital,Ross Memorial Hospital,Facilities used for hospital purposes,10 Angleine St. N,Lindsay,K9V4M8,2411399.661,13.65111275
2012,Public Hospital,Acute/Chronic Hospital,Lindsay Ross Memorial Hospital,Ross Memorial Hospital,Administrative offices and related facilities,10 Angleine St. N,Lindsay,K9V4M8,195518.8741,13.65111532
2012,Public Hospital,Acute/Chronic Hospital,Listowel Memorial Hospital,Listowel Memorial Hospital,Facilities used for hospital purposes,255 Elizabeth St.E,Listowel,N4W2P5,977388.0021,19.31895901
2012,Public Hospital,Acute/Chronic Hospital,Listowel Memorial Hospital,Listowel Outpatient Building,Facilities used for hospital purposes,285 Sarah Ave N,Listowel,N4W2Y8,1775.183412,8.742076502
2012,Public Hospital,Acute/Chronic Hospital,Listowel Memorial Hospital,Listowel Memorial Hospital,Administrative offices and related facilities,255 Elizabeth St.E,Listowel,N4W2P5,30228.4968,19.31895985
2012,Public Hospital,Acute/Chronic Hospital,Listowel Memorial Hospital,Listowel Outpatient Building,Administrative offices and related facilities,285 Sarah Ave N,Listowel,N4W2Y8,10059.37267,4.612517086
2012,Public Hospital,Acute Hospital,Little Current Manitoulin Health Centre,Little Current Site - Clinic,Facilities used for hospital purposes,11 Meredith Street East,Little Current,P0P1K0,21048.0935,6.530147306
2012,Public Hospital,Acute Hospital,Little Current Manitoulin Health Centre,Little Current Site - Hospital,Facilities used for hospital purposes,11 Meredith Street East,Little Current,P0P1K0,314284.9983,6.530148835
2012,Public Hospital,Acute Hospital,Little Current Manitoulin Health Centre,MHC Mindemoya Site,Facilities used for hospital purposes,2120a Hwy 551,Mindemoya,P0P1S0,196450.4928,9.84606017
2012,Public Hospital,Acute Hospital,Little Current Manitoulin Health Centre,Little Current Site - Offices,Administrative offices and related facilities,11 Meredith Street East,Little Current,P0P1K0,35992.27104,6.530150934
2012,Public Hospital,Acute/Chronic Hospital,London Health Sciences Centre,Byron Family Medical Centre,Facilities used for hospital purposes,1228 Commissioners Rd. ,London,N6K1C7,5879.261672,4.702000534
2012,Public Hospital,Acute/Chronic Hospital,London Health Sciences Centre,University Hospital,Facilities used for hospital purposes,339 Windermere Rd.,London,N6A5A5,6454672.002,12.7744403
2012,Public Hospital,Acute/Chronic Hospital,London Health Sciences Centre,Victoria Family Medical Centre,Facilities used for hospital purposes,60 Chesley Ave.,London,N5Z2C1,9764.173132,6.534154107
2012,Public Hospital,Acute/Chronic Hospital,London Health Sciences Centre,Victoria Hospital ,Facilities used for hospital purposes,800 Commissioners Rd. E. ,London,N6A5W9,33617315.23,28.5369028
2012,Public Hospital,Acute/Chronic Hospital,London Health Sciences Centre,Byron Family Medical Centre,Administrative offices and related facilities,1228 Commissioners Rd. ,London,N6K1C7,15977.29964,4.701415757
2012,Public Hospital,Acute/Chronic Hospital,London Health Sciences Centre,University Hospital,Administrative offices and related facilities,339 Windermere Rd.,London,N6A5A5,961806.8308,12.7749154
2012,Public Hospital,Acute/Chronic Hospital,London Health Sciences Centre,Victoria Family Medical Centre,Administrative offices and related facilities,60 Chesley Ave.,London,N5Z2C1,26542.8621,6.533732279
2012,Public Hospital,Acute/Chronic Hospital,London Health Sciences Centre,Victoria Hospital ,Administrative offices and related facilities,800 Commissioners Rd. E. ,London,N6A5W9,3854457.104,28.53690375
2012,Public Hospital,Acute Hospital,Manitouwadge General Hospital,Manitouwadge General Hospital,Facilities used for hospital purposes,1 Healthcare Crescent,Manitouwadge,P0T2C0,549018.5366,12.65574775
2012,Public Hospital,Acute Hospital,Manitouwadge General Hospital,Manitouwadge General Hospital,Administrative offices and related facilities,1 Healthcare Crescent,Manitouwadge,P0T2C0,42071.64292,18.79458932
2012,Public Hospital,Acute/Chronic Hospital,Marathon Wilson Memorial General Hospital,Wilson Memorial General Hospital,Facilities used for hospital purposes,26 Peninsula Road,Marathon,P0T2E0,627047.8829,12.24730213
2012,Public Hospital,Acute/Chronic Hospital,Markham Stouffville Hospital,Markham Stouffville Hospital (Markham Site),Facilities used for hospital purposes,"381 Church Street,P.O. Box 1800",Markham,L3P7P3,3964626.136,28.44338845
2012,Public Hospital,Acute/Chronic Hospital,Markham Stouffville Hospital,Markham Stouffville Hospital (Uxbridge Site),Facilities used for hospital purposes,4 Campbell Drive,Uxbridge,L9P1S4,213222.1972,20.42642978
2012,Public Hospital,Acute/Chronic Hospital,Markham Stouffville Hospital,Markham Stouffville Hospital (Markham Site),Administrative offices and related facilities,"381 Church Street,P.O. Box 1800",Markham,L3P7P3,203310.4235,18.05221952
2012,Public Hospital,Acute/Chronic Hospital,Markham Stouffville Hospital,Markham Stouffville Hospital (Uxbridge Site),Administrative offices and related facilities,4 Campbell Drive,Uxbridge,L9P1S4,13993.93643,15.61868156
2012,Public Hospital,Acute/Chronic Hospital,Matheson Bingham Memorial Hospital,Bingham Memorial Hospital,Facilities used for hospital purposes,507 Eighth Avenue,Matheson,P0K1N0,355175.0732,11.02713327
2012,Public Hospital,Acute/Chronic Hospital,Mattawa General Hospital,H“pital de Mattawa Hospital,Facilities used for hospital purposes,217 Turcotte Park Road,Mattawa,P0H1V0,170348.599,13.41859689
2012,Public Hospital,Acute/Chronic Hospital,Mattawa General Hospital,H“pital de Mattawa Hospital,Administrative offices and related facilities,217 Turcotte Park Road,Mattawa,P0H1V0,166975.3642,13.42394011
2012,Public Hospital,Acute/Chronic Hospital,Midland Georgian Bay General Hospital,Georgian Bay General Hospital - Mid,Facilities used for hospital purposes,"1112 St. Andrew's Drive, Box 760",Midland,L4R4K4,1886928.404,24.93367318
2012,Public Hospital,Acute/Chronic Hospital,Midland Georgian Bay General Hospital,Georgian Bay General Hospital - Pen,Facilities used for hospital purposes,25 Jeffery St.,Penetanguishene,L9M1K6,386013.5281,12.46250117
2012,Public Hospital,Acute/Chronic Hospital,Mississauga The Credit Valley Hospital and Trillium Health Centre,Credit Valley  Hospital,Facilities used for hospital purposes,2200 Eglinton Ave West,Mississauga,L5M2N1,9692366.384,23.1362213
2012,Public Hospital,Acute/Chronic Hospital,Mississauga The Credit Valley Hospital and Trillium Health Centre,Mississauga Main Hospital,Facilities used for hospital purposes,100 Queensway West,Mississauga,L5B1B8,8132610.491,22.81837712
2012,Public Hospital,Acute/Chronic Hospital,Mississauga The Credit Valley Hospital and Trillium Health Centre,Queensway Health Centre,Facilities used for hospital purposes,150 Sherway Drive,Toronto,M9C1A5,3306191.221,20.67658932
2012,Public Hospital,Acute/Chronic Hospital,Mississauga The Credit Valley Hospital and Trillium Health Centre,Clinical Administration Building,Administrative offices and related facilities,15 Bronte College Crt,Mississauga,L5B0E7,286498.2589,5.85582582
2012,Public Hospital,Acute/Chronic Hospital,Mississauga The Credit Valley Hospital and Trillium Health Centre,Credit Valley Hospital,Administrative offices and related facilities,2200 Eglinton Ave West,Mississauga,L5M2N1,510124.5465,15.01824835
2012,Public Hospital,Acute/Chronic Hospital,Mississauga The Credit Valley Hospital and Trillium Health Centre,Mississauga Main Hospital,Administrative offices and related facilities,100 Queensway West,Mississauga,L5B1B8,428032.1311,14.81192901
2012,Public Hospital,Acute/Chronic Hospital,Mississauga The Credit Valley Hospital and Trillium Health Centre,Queensway Health Centre,Administrative offices and related facilities,150 Sherway Drive,Toronto,M9C1A5,174010.0642,13.4216457
2012,Public Hospital,Acute/Chronic Hospital,Moose Factory Weeneebayko Area Health Authority,Attawapiskat Hospital,Facilities used for hospital purposes,972 Riverside Road,Attawapiskat,P0L1A0,138576.8798,5.678496689
2012,Public Hospital,Acute/Chronic Hospital,Moose Factory Weeneebayko Area Health Authority,Ft. Albany Hospital,Facilities used for hospital purposes,5 Airport Road,Ft Albany,P0L1H0,463884.8287,12.8313852
2012,Public Hospital,Acute/Chronic Hospital,Moose Factory Weeneebayko Area Health Authority,Moosonee Health Centre,Facilities used for hospital purposes,7 Atim Road/Percy Way,Moosonee,P0L1Y0,36527.07087,6.559455524
2012,Public Hospital,Acute/Chronic Hospital,Moose Factory Weeneebayko Area Health Authority,Weeneebayko General Hospital,Facilities used for hospital purposes,19 Hospital Drive,Moose Factory,P0L1W0,1944222.571,12.94698534
2012,Public Hospital,Acute/Chronic Hospital,Moose Factory Weeneebayko Area Health Authority,Moosonee Administration ,Administrative offices and related facilities,78 Ferguson Road,Moosonee,P0L1Y0,6963.57228,3.297485171
2012,Public Hospital,Acute Hospital,Mount Forest North Wellington Health Care Corporation,Claire Stewart Medical Center,Facilities used for hospital purposes,525 Dublin Street,Mount Forest,N0G2L3,30991.3391,6.90864455
2012,Public Hospital,Acute/Chronic Hospital,Mount Forest North Wellington Health Care Corporation,Louise Marshall Hospital,Facilities used for hospital purposes,630 Dublin Street,Mount Forest,N0G2L3,433431.8309,21.42533198
